ID,COORDS_X,COORDS_Y,AGE,ROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,TRPRICE,YEAR,ASKPRICE,AGE2,HOUSESIZE2,LOTSIZE2,LN_DISTCBD,LN_DISTAMEN
2953874,178680,317470,63,8,110,161,4,0,1663,2342,2077,0,246580,2007,227500,3969,12100,25921,7.7587605,7.4163785
7258559,179526,318815,23,5,141,319,2,1,2575,3242,1165,0,486700,2020,449000,529,19881,101761,8.0839453,7.8536048
5147771,176994,318183,85,9,175,560,4,1,173,634,3567,0,486720,2014,449000,7225,30625,313600,6.4520488,5.1532917
3879264,179582,318811,53,5,130,227,4,1,2631,3295,1109,0,340402,2010,314000,2809,16900,51529,8.1001616,7.8751192
6232371,179375,318683,24,4,112,215,5,1,2449,3063,1291,0,254761,2017,235000,576,12544,46225,8.0271502,7.8034348
3828164,178224,317889,60,4,85,158,4,0,1377,1833,2362,0,172376,2009,159000,3600,7225,24964,7.5137091,7.2276626
6770086,179652,319414,34,4,155,220,4,1,2643,3560,1097,0,345837,2019,319000,1156,24025,48400,8.177516,7.8796701
4587915,177833,314743,27,6,145,662,4,1,536,3541,3203,0,514970,2012,475000,729,21025,438244,8.1721649,6.2841344
3094627,177653,322890,53,1,134,217,4,1,961,5070,2778,1,215758,2007,199000,2809,17956,47089,8.5310965,6.8679743
7161569,177584,322896,46,5,155,242,4,1,894,5059,2846,1,270000,2020,249000,2116,24025,58564,8.528924,6.7957058
4442796,173399,316899,40,6,159,241,4,1,3382,3183,358,0,242932,2012,224000,1600,25281,58081,8.0655794,8.1262226
183053,177583,317587,53,1,175,154,2,0,669,1252,3071,0,309096,2004,285000,2809,30625,23716,7.1324978,6.505784
4573090,179142,315987,18,10,160,282,4,0,1954,3394,1786,0,400221,2012,369000,324,25600,79524,8.1297646,7.5776339
2925515,179754,319142,65,1,80,160,4,0,2762,3556,978,0,171373,2007,158000,4225,6400,25600,8.1763916,7.9237103
4040675,179328,319533,53,3,161,351,1,0,2320,3321,1420,0,179005,2010,165000,2809,25921,123201,8.1080208,7.7493224
4066897,179450,317224,42,7,200,332,4,1,2364,3148,1375,0,461094,2011,425000,1764,40000,110224,8.0545225,7.7681103
7002056,174364,317312,55,4,100,166,5,0,2349,2136,1391,0,281000,2020,259000,3025,10000,27556,7.6666903,7.761745
6736347,177625,315509,37,5,116,190,2,0,457,2760,3282,0,281024,2019,259000,1369,13456,36100,7.922986,6.1246834
4684914,176204,316679,100,3,225,409,2,0,589,1313,3150,0,352643,2012,325000,10000,50625,167281,7.1800699,6.3784261
7024890,177432,322890,47,5,114,265,2,0,752,5020,2988,1,255000,2020,235000,2209,12996,70225,8.5211849,6.6227365
5960251,179614,318697,22,5,151,374,4,1,2681,3300,1058,0,406984,2017,375000,484,22801,139876,8.1016779,7.8939452
6292708,174236,316622,45,5,117,242,4,0,2528,2549,1211,0,270244,2018,249000,2025,13689,58564,7.8434563,7.8351836
6499954,175084,318073,65,5,115,109,5,0,1549,1313,2190,0,270244,2018,249000,4225,13225,11881,7.1800699,7.345365
2894121,176523,316583,53,1,133,225,4,0,257,1402,3483,0,341955,2005,315000,2809,17689,50625,7.2456551,5.5490761
291654,174462,317361,56,1,100,129,2,0,2244,2028,1496,0,189975,2005,175000,3136,10000,16641,7.6148052,7.7160153
6418419,179593,319053,23,5,110,122,4,0,2613,3375,1127,0,244259,2018,225000,529,12100,14884,8.1241503,7.8682542
3802959,177599,316254,53,4,117,114,4,1,389,2104,3350,0,237760,2009,219000,2809,13689,12996,7.6515956,5.9635792
4064471,178188,317837,65,4,85,118,4,0,1323,1800,2417,0,183520,2011,169000,4225,7225,13924,7.495542,7.1876574
5833206,175820,318048,100,5,89,117,4,0,813,578,2927,0,281321,2016,259000,10000,7921,13689,6.3595738,6.7007313
4090702,178761,316657,68,6,90,122,4,0,1550,2711,2190,0,194990,2011,179500,4624,8100,14884,7.9050727,7.3460102
3988410,178202,317626,53,5,108,103,4,0,1259,1843,2481,0,255302,2010,235000,2809,11664,10609,7.5191498,7.138073
68618,173211,317251,21,2,180,231,5,0,3495,3264,245,0,274323,2004,252500,441,32400,53361,8.0907087,8.1590891
6501180,175644,317723,53,6,163,80,4,0,1018,792,2722,0,390035,2018,359000,2809,26569,6400,6.6745615,6.9255953
3729690,177296,315986,31,7,167,240,4,1,210,2188,3529,0,303144,2009,279000,961,27889,57600,7.690743,5.3471074
5805519,177783,314966,29,5,95,127,5,0,514,3318,3225,0,195585,2016,180000,841,9025,16129,8.1071177,6.2422233
6748247,177786,315099,28,4,87,190,2,1,534,3199,3206,0,237985,2019,219000,784,7569,36100,8.0705938,6.280396
4762329,178839,318050,20,6,140,224,4,1,2001,2447,1738,0,335850,2012,309000,400,19600,50176,7.802618,7.6014023
4253380,179378,318752,23,4,100,120,4,0,2439,3083,1300,0,238576,2011,219500,529,10000,14400,8.033658,7.7993436
7164215,179214,319234,47,6,160,223,3,1,2216,3087,1524,0,325000,2020,299000,2209,25600,49729,8.034955,7.7034593
6204016,176251,318295,67,6,130,148,4,0,405,347,3335,0,379499,2017,349000,4489,16900,21904,5.8493247,6.0038872
5964570,177850,315036,29,6,95,145,4,0,586,3283,3153,0,227277,2017,209000,841,9025,21025,8.0965128,6.3733196
4337627,175646,316903,68,4,106,181,4,1,1186,1310,2553,0,378510,2011,348000,4624,11236,32761,7.1777825,7.0783415
4186434,175152,317846,90,10,150,241,4,0,1489,1248,2251,0,315425,2011,290000,8100,22500,58081,7.1292977,7.30586
6733246,179218,319558,57,4,89,135,2,0,2211,3236,1529,0,238222,2019,219000,3249,7921,18225,8.0820932,7.7012
3171594,179318,316676,56,1,131,218,2,1,2104,3201,1636,0,221922,2007,204000,3136,17161,47524,8.0712185,7.6515956
3141661,177119,318037,100,1,160,130,4,0,289,728,3450,0,499325,2007,459000,10000,25600,16900,6.590301,5.6664267
7076798,174016,317021,55,5,105,163,4,0,2754,2563,986,0,260000,2020,239000,3025,11025,26569,7.8489337,7.9208097
67033,174368,319516,22,4,120,241,4,1,1746,2543,1994,0,212139,2005,195000,484,14400,58081,7.8410997,7.4650826
4354331,176528,316514,67,5,175,280,4,1,239,1471,3501,0,432993,2011,398000,4489,30625,78400,7.2936978,5.4764633
4321329,175742,318016,53,3,87,90,4,0,890,652,2849,0,200725,2011,184500,2809,7569,8100,6.4800444,6.7912216
276627,178917,317464,65,7,90,190,3,0,1891,2575,1848,0,206712,2006,190000,4225,8100,36100,7.8536048,7.5448608
3419155,178761,316657,70,5,95,127,3,0,1550,2711,2190,0,216522,2008,199000,4900,9025,16129,7.9050727,7.3460102
3432452,174120,317079,56,5,101,167,4,0,2639,2445,1101,0,216522,2008,199000,3136,10201,27889,7.8018003,7.8781552
6853884,178678,316228,34,5,110,232,5,1,1458,2878,2282,0,281809,2019,259000,1156,12100,53824,7.9648509,7.284821
6732026,174637,317537,53,4,164,276,4,1,2041,1811,1698,0,379763,2019,349000,2809,26896,76176,7.5016346,7.6211953
4161504,178869,314885,41,5,115,196,4,0,1570,3962,2170,0,212195,2011,195000,1681,13225,38416,8.2845039,7.3588309
5786617,174826,316787,47,5,140,324,5,1,1962,1969,1777,0,353661,2016,325000,2209,19600,104976,7.5852809,7.5817199
6502365,178931,314998,38,5,133,131,4,0,1662,3914,2078,0,214376,2018,197000,1444,17689,17161,8.272315,7.4157772
4350898,174257,316315,33,6,170,298,4,1,2482,2708,1258,0,510415,2011,469000,1089,28900,88804,7.9039655,7.8168201
3320507,173875,316953,48,5,113,160,2,0,2907,2719,832,0,205696,2008,189000,2304,12769,25600,7.9080195,7.9748769
7294514,175742,318016,100,3,90,90,2,0,890,652,2849,0,370063,2020,340000,10000,8100,8100,6.4800444,6.7912216
3124028,179442,319431,43,1,100,211,4,1,2433,3377,1307,0,292814,2007,269000,1849,10000,44521,8.1247435,7.7968802
3011675,176355,316574,89,1,200,280,4,1,419,1405,3320,0,789264,2006,725000,7921,40000,78400,7.2477927,6.0378709
3694262,178963,319555,53,5,129,254,4,1,1956,3014,1784,0,297200,2009,273000,2809,16641,64516,8.0110235,7.5786567
299315,174101,315823,53,1,148,245,4,1,2669,3147,1071,0,379950,2005,349000,2809,21904,60025,8.0542049,7.8894591
6192865,178471,315149,39,4,90,134,4,0,1217,3510,2523,0,173121,2017,159000,1521,8100,17956,8.1633711,7.1041441
7181576,173164,317233,17,4,185,325,4,1,3545,3314,195,0,380000,2020,349000,289,34225,105625,8.1059113,8.1732931
6258900,179295,319940,52,5,104,206,3,1,2241,3502,1498,0,216706,2017,199000,2704,10816,42436,8.1610899,7.7146773
4183153,178202,317626,90,6,115,109,4,0,1259,1843,2481,0,215636,2011,198000,8100,13225,11881,7.5191498,7.138073
6667703,179378,318752,23,4,95,140,4,0,2439,3083,1300,0,245072,2019,225000,529,9025,19600,8.033658,7.7993436
4522223,176373,319513,27,5,95,122,4,0,70,1534,3670,0,201510,2012,185000,729,9025,14884,7.3356338,4.2484951
4294153,173785,317499,55,5,100,128,4,0,2889,2652,850,0,194990,2011,179000,3025,10000,16384,7.8830695,7.9686656
6208991,179593,319053,23,4,96,133,4,1,2613,3375,1127,0,238587,2017,219000,529,9216,17689,8.1241503,7.8682542
4068898,173626,319336,55,6,83,60,2,0,2491,3082,1249,0,141655,2011,130000,3025,6889,3600,8.0333338,7.8204393
6965349,177934,317328,60,5,125,331,2,0,907,1672,2833,0,381423,2020,350000,3600,15625,109561,7.4217758,6.8101425
5803074,175820,316757,71,4,111,360,4,0,981,1350,2759,0,354197,2016,325000,5041,12321,129600,7.20786,6.8885727
6902546,173709,316748,49,4,148,230,5,0,3065,2953,674,0,271404,2019,249000,2401,21904,52900,7.9905767,8.0278025
3316951,173030,317286,21,6,147,238,4,1,3668,3434,72,0,336812,2008,309000,441,21609,56644,8.1414814,8.2074022
6522990,179214,319234,53,6,111,232,4,0,2216,3087,1524,0,310781,2018,285000,2809,12321,53824,8.034955,7.7034593
6034720,176531,316504,67,10,150,215,5,1,234,1481,3506,0,413326,2017,379000,4489,22500,46225,7.3004727,5.4553213
3832376,176147,316699,100,8,260,397,4,1,649,1303,3090,0,594400,2009,545000,10000,67600,157609,7.1724248,6.4754329
6188230,177133,318081,53,8,158,128,4,0,307,747,3433,0,343558,2017,315000,2809,24964,16384,6.616065,5.7268476
5977640,178631,315978,38,5,108,117,4,0,1458,3002,2282,0,206135,2017,189000,1444,11664,13689,8.0070343,7.284821
6344962,174254,317170,55,5,109,126,2,0,2486,2287,1253,0,176698,2018,162000,3025,11881,15876,7.7349963,7.8184304
953820,177202,315639,85,4,113,156,4,0,185,2475,3554,0,172249,2000,157916,7225,12769,24336,7.8139958,5.220356
315741,179378,317428,32,6,189,389,4,1,2335,3035,1404,0,413424,2006,379000,1024,35721,151321,8.0179663,7.7557673
4094103,177133,318081,53,5,140,138,2,0,307,747,3433,0,293450,2010,269000,2809,19600,19044,6.616065,5.7268476
4705069,174523,318560,54,6,106,193,4,1,2041,1959,1699,0,214944,2012,197000,2916,11236,37249,7.5801892,7.6211953
7185392,175314,318934,62,5,181,181,2,0,1183,1441,2557,0,245500,2020,225000,3844,32761,32761,7.2730927,7.075809
3700263,175296,317212,70,5,135,114,4,0,1471,1339,2269,0,217153,2010,199000,4900,18225,12996,7.1996784,7.2936978
6273600,177592,316800,70,6,110,194,4,0,477,1681,3263,0,218274,2018,200000,4900,12100,37636,7.4271441,6.1675167
526902,179238,319827,53,6,110,284,4,1,2207,3392,1533,0,260840,2003,239000,2809,12100,80656,8.1291752,7.6993895
6170167,178467,317799,17,5,146,139,4,1,1567,2081,2172,0,369985,2017,339000,289,21316,19321,7.640604,7.3569183
783016,178816,316865,65,5,130,184,4,0,1650,2666,2090,0,156021,2001,142941,4225,16900,33856,7.8883343,7.4085307
7133301,178342,317966,39,5,98,241,4,0,1500,1949,2240,0,250000,2020,229000,1521,9604,58081,7.5750718,7.3132205
3580230,176400,316642,100,8,131,136,5,0,390,1337,3350,0,502211,2008,460000,10000,17161,18496,7.1981835,5.9661469
6864485,178801,317430,62,6,176,131,4,0,1771,2469,1969,0,244567,2019,224000,3844,30976,17161,7.8115683,7.4792995
4829355,175913,321068,50,5,143,725,4,1,132,3126,3608,1,240262,2013,220000,2500,20449,525625,8.0475092,4.882802
4754839,178869,314885,53,5,120,155,4,0,1570,3962,2170,0,163815,2013,150000,2809,14400,24025,8.2845039,7.3588309
4820254,178680,317470,58,7,128,395,4,1,1663,2342,2077,0,304696,2013,279000,3364,16384,156025,7.7587605,7.4163785
4778745,174435,317476,55,7,90,127,4,0,2251,2022,1489,0,206407,2013,189000,3025,8100,16129,7.6118426,7.71913
5016163,175173,318015,92,10,218,196,3,0,1459,1221,2280,0,398617,2013,365000,8464,47524,38416,7.1074257,7.2855067
4803801,173056,317024,40,5,94,155,4,1,3688,3471,52,0,161085,2013,147500,1600,8836,24025,8.1521978,8.2128391
6532569,178973,317246,90,7,155,209,4,0,1906,2682,1834,0,301426,2018,276000,8100,24025,43681,7.8943181,7.552762
3750769,173715,316162,24,4,133,185,4,1,3023,3236,716,0,255592,2009,234000,576,17689,34225,8.0820932,8.0140047
7201962,174524,319474,50,6,143,476,4,1,1610,2394,2129,0,355000,2020,325000,2500,20449,226576,7.7807207,7.3839893
7295452,179206,319278,33,6,136,220,5,1,2204,3098,1536,0,355000,2020,325000,1089,18496,48400,8.0385122,7.698029
271077,176401,317470,100,1,150,50,4,0,338,509,3402,0,468605,2005,429000,10000,22500,2500,6.2324481,5.8230457
4348168,179071,317189,53,5,125,133,4,0,1995,2792,1744,0,206460,2011,189000,2809,15625,17689,7.9345136,7.5983992
4350779,175122,318138,65,5,116,134,1,0,1514,1281,2226,0,206460,2011,189000,4225,13456,17956,7.1553965,7.3225102
4459903,174243,317643,56,9,127,311,4,1,2416,2176,1324,0,315699,2012,289000,3136,16129,96721,7.6852436,7.7898684
6208773,175071,316488,56,4,108,315,2,1,1684,1993,2056,0,359414,2017,329000,3136,11664,99225,7.5973964,7.4289274
4192785,173184,317483,22,5,107,370,4,1,3486,3247,253,0,322307,2011,295000,484,11449,136900,8.0854864,8.1565104
3680121,173311,317207,23,8,135,206,4,1,3404,3177,336,0,303738,2009,278000,529,18225,42436,8.063693,8.1327066
3018957,178202,317626,90,1,100,109,3,0,1259,1843,2481,0,206511,2007,189000,8100,10000,11881,7.5191498,7.138073
6334194,175502,317392,100,5,128,140,2,0,1222,1067,2517,0,218534,2018,200000,10000,16384,19600,6.9726062,7.1082439
3295927,177539,318591,100,5,140,175,4,0,633,1299,3106,0,228395,2007,209000,10000,19600,30625,7.1693501,6.4504704
415212,179463,316646,55,6,110,133,4,1,2244,3346,1495,0,195630,2003,179000,3025,12100,17689,8.1155205,7.7160153
3278088,178645,314940,37,5,146,163,4,1,1371,3782,2369,0,239377,2008,219000,1369,21316,26569,8.2380085,7.2232957
3625695,175919,318142,53,5,130,241,4,0,719,502,3021,0,325731,2009,298000,2809,16900,58081,6.2186003,6.5778613
6203970,178870,314667,39,9,148,245,4,1,1497,4135,2243,0,327965,2017,300000,1521,21904,60025,8.3272429,7.3112183
67686,177508,315247,70,6,172,443,2,1,289,2950,3450,0,235042,2004,215000,4900,29584,196249,7.9895606,5.6664267
3123602,178595,314689,32,9,165,476,4,1,1242,3958,2497,0,541305,2008,495000,1024,27225,226576,8.283494,7.1244783
5942193,179107,319237,65,5,90,112,4,0,2109,2991,1631,0,158565,2017,145000,4225,8100,12544,8.0033627,7.6539693
7175021,175048,318639,94,9,150,273,4,1,1577,1499,2162,0,381650,2020,349000,8836,22500,74529,7.3125534,7.3632798
4200023,179027,317252,65,6,80,159,4,0,1960,2732,1779,0,152551,2011,139500,4225,6400,25281,7.9127893,7.5806999
4548505,178302,318312,29,6,100,124,4,0,1438,1937,2302,0,185837,2012,169900,841,10000,15376,7.5688958,7.2710085
4297957,175955,316850,100,5,168,215,4,0,875,1211,2865,0,377363,2011,345000,10000,28224,46225,7.0992017,6.7742238
4026728,179357,317234,23,5,160,179,4,1,2281,3056,1459,0,305188,2010,279000,529,25600,32041,8.0248623,7.7323694
68671,174649,319472,51,8,182,215,4,1,1493,2296,2246,0,261444,2004,239000,2601,33124,46225,7.7389235,7.3085427
4353183,175630,317736,53,5,120,80,4,0,1030,801,2710,0,355570,2011,325000,2809,14400,6400,6.6858611,6.937314
6634086,178629,314950,36,7,113,152,4,0,1358,3764,2381,0,217731,2019,199000,1296,12769,23104,8.2332373,7.2137685
6889585,178761,316657,60,4,145,270,4,0,1550,2711,2190,0,339255,2019,310000,3600,21025,72900,7.9050727,7.3460102
7100859,174765,318737,9,5,112,240,4,0,1741,1796,1999,0,272500,2020,249000,81,12544,57600,7.4933171,7.4622149
4322362,178761,316657,70,5,72,136,2,0,1550,2711,2190,0,119288,2011,109000,4900,5184,18496,7.9050727,7.3460102
6482193,178491,316078,90,4,115,407,4,0,1298,2831,2442,0,206841,2018,189000,8100,13225,165649,7.9483852,7.1685801
170266,176350,316562,79,6,155,285,4,0,422,1417,3318,0,644649,2005,589000,6241,24025,81225,7.2562971,6.0450053
4666925,174599,319351,50,4,151,299,4,1,1586,2259,2154,0,245171,2012,224000,2500,22801,89401,7.7226777,7.3689704
5798654,179021,315780,97,10,155,475,4,0,1874,3426,1865,0,355804,2016,325000,9409,24025,225625,8.1391487,7.5358305
4729270,179070,318880,21,6,134,207,4,1,2114,2824,1625,0,273158,2012,249500,441,17956,42849,7.9459095,7.6563373
4421672,174315,319868,50,7,114,143,4,0,1624,2809,2116,0,216783,2011,198000,2500,12996,20449,7.9405837,7.3926477
4363838,176555,317653,25,5,148,241,4,0,138,364,3602,0,421523,2011,385000,625,21904,58081,5.8971539,4.9272537
6499719,179022,319089,31,5,126,180,4,1,2043,2853,1697,0,327411,2018,299000,961,15876,32400,7.9561262,7.6221747
6499203,179183,315786,12,7,178,363,5,1,2033,3548,1707,0,654822,2018,598000,144,31684,131769,8.174139,7.6172676
6566606,173172,317447,21,5,130,221,4,1,3504,3265,236,0,327411,2018,299000,441,16900,48841,8.0910149,8.1616602
6642669,178975,317444,60,7,177,127,4,0,1944,2636,1796,0,228870,2019,209000,3600,31329,16129,7.877018,7.5725031
5877709,179593,319292,39,5,120,264,4,1,2589,3458,1151,0,298468,2016,272500,1521,14400,69696,8.1484461,7.8590269
6915326,173986,317426,55,5,108,173,4,1,2702,2470,1038,0,218017,2019,199000,3025,11664,29929,7.8119736,7.9017477
7177879,175772,316338,62,5,120,156,4,0,971,1754,2769,0,481000,2020,439000,3844,14400,24336,7.4696541,6.8783264
6109831,179375,318683,24,4,100,139,4,0,2449,3063,1291,0,239962,2017,219000,576,10000,19321,8.0271502,7.8034348
3261965,175068,318528,53,6,140,580,2,1,1557,1435,2183,0,345212,2007,315000,2809,19600,336400,7.2689199,7.3505163
3020264,176466,321006,53,6,194,504,4,1,592,3028,3147,1,481160,2008,439000,2809,37636,254016,8.0156574,6.3835068
7181108,177908,316834,65,4,141,192,2,0,785,1898,2955,0,251000,2020,229000,4225,19881,36864,7.5485559,6.6656837
4410844,179536,316911,50,5,93,257,4,1,2359,3319,1380,0,235709,2011,215000,2500,8649,66049,8.107419,7.7659931
6049094,179151,319332,59,4,115,164,4,0,2145,3072,1594,0,196817,2017,179500,3481,13225,26896,8.0300837,7.6708946
751336,175308,316883,100,4,156,73,4,0,1508,1542,2231,0,218429,2001,199210,10000,24336,5329,7.3408356,7.3185396
3484308,173184,317483,22,5,150,312,4,0,3486,3247,253,0,318004,2009,290000,484,22500,97344,8.0854864,8.1565104
3906378,178969,316741,100,5,160,570,3,1,1769,2857,1970,0,316926,2010,289000,10000,25600,324900,7.9575276,7.4781699
400395,176147,317436,100,1,86,35,4,0,593,596,3146,0,241277,2003,220000,10000,7396,1225,6.3902407,6.3851943
4112758,176110,321265,60,5,107,314,2,1,402,3298,3337,1,217153,2010,198000,3600,11449,98596,8.1010714,5.9964519
3502193,176610,316406,100,7,140,385,2,0,145,1588,3595,0,360870,2008,329000,10000,19600,148225,7.3702307,4.9767337
5946133,177971,318034,11,7,122,125,5,0,1137,1578,2603,0,213904,2017,195000,121,14884,15625,7.3639135,7.0361485
4032292,178756,316076,53,5,110,127,4,0,1558,3033,2182,0,218327,2010,199000,2809,12100,16129,8.0173073,7.3511581
4211613,175746,317699,53,5,150,102,4,0,921,705,2819,0,378510,2011,345000,2809,22500,10404,6.558198,6.82546
652660,174829,316896,44,1,175,313,4,0,1978,1903,1761,0,296259,2002,270000,1936,30625,97969,7.551187,7.5898414
6583492,178420,317916,14,5,138,131,4,1,1567,2027,2173,0,393933,2018,359000,196,19044,17161,7.6143122,7.3569183
3651067,179259,316368,56,9,151,151,4,0,2028,3287,1712,0,213984,2009,195000,3136,22801,22801,8.0977306,7.6148052
3275437,178509,317543,60,6,150,227,4,1,1520,2160,2219,0,339218,2008,309000,3600,22500,51529,7.6778636,7.3264656
4666417,176298,316630,53,9,150,277,4,0,486,1352,3253,0,455637,2012,415000,2809,22500,76729,7.2093401,6.1862087
4559852,178224,317889,69,6,76,145,5,0,1377,1833,2362,0,171284,2012,156000,4761,5776,21025,7.5137091,7.2276626
5739849,173915,315766,53,5,135,171,4,0,2862,3322,878,0,312936,2016,285000,2809,18225,29241,8.1083221,7.9592757
5925748,179417,316421,53,5,140,256,4,1,2186,3401,1554,0,312936,2016,285000,2809,19600,65536,8.1318245,7.6898289
3949380,177495,316887,11,7,160,158,5,0,400,1551,3339,0,344804,2010,314000,121,25600,24964,7.3466554,5.9914646
6920387,173580,319067,14,5,107,116,4,0,2637,3016,1103,0,273429,2019,249000,196,11449,13456,8.0116863,7.8773971
3225025,175817,317271,68,1,140,263,4,0,951,913,2788,0,653437,2007,595000,4624,19600,69169,6.8167357,6.8575139
3926762,179535,316347,53,4,129,278,4,0,2304,3540,1435,0,238868,2010,217500,2809,16641,77284,8.1718817,7.7424021
354528,176464,320940,29,4,180,266,5,1,534,2962,3205,1,260840,2003,237500,841,32400,70756,7.9936199,6.280396
4422414,179473,317413,35,6,180,500,4,1,2426,3131,1313,0,492063,2011,448000,1225,32400,250000,8.0491076,7.7939992
3954164,178391,317588,85,5,125,190,4,0,1423,2035,2316,0,273495,2010,249000,7225,15625,36100,7.6182513,7.2605224
4682065,179652,319414,36,5,130,235,4,1,2643,3560,1097,0,291070,2012,265000,1296,16900,55225,8.177516,7.8796701
4608525,179183,315786,17,10,170,272,4,1,2033,3548,1707,0,466832,2012,425000,289,28900,73984,8.174139,7.6172676
4706817,179183,315786,17,10,170,272,4,1,2033,3548,1707,0,466832,2012,425000,289,28900,73984,8.174139,7.6172676
6675173,178888,315669,43,5,98,175,4,0,1718,3400,2021,0,207604,2019,189000,1849,9604,30625,8.1315308,7.448916
5857073,173761,316576,47,5,169,234,4,0,2995,2983,744,0,241668,2016,220000,2209,28561,54756,8.0006847,8.0046997
